#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_set_id: https://w3id.org/nfosi/
#mapping_tool: https://w3id.org/linkml/
#creator_id: linkml_user
#mapping_date: 2026-07-20
#curie_map: 
# nf: https://w3id.org/synapse/nfosi/vocab/
# personinfo: https://w3id.org/linkml/examples/personinfo/
# linkml: https://w3id.org/linkml/
# schema: http://schema.org/
# rdfs: http://www.w3.org/2000/01/rdf-schema#
# skos: http://www.w3.org/2004/02/skos/core#
# prov: http://www.w3.org/ns/prov#
# htan: https://raw.githubusercontent.com/ncihtan/data-models/main/HTAN.model.jsonld
# NCIT: http://purl.obolibrary.org/obo/NCIT_
# BTO: http://purl.obolibrary.org/obo/BTO_
# UBERON: http://purl.obolibrary.org/obo/UBERON_
# OBI: http://purl.obolibrary.org/obo/OBI_
# UO: http://purl.obolibrary.org/obo/UO_
# CL: http://purl.obolibrary.org/obo/CL_
# CHMO: http://purl.obolibrary.org/obo/CHMO_
# MI: http://purl.obolibrary.org/obo/MI_
# MMO: http://purl.obolibrary.org/obo/MMO_
# ERO: http://purl.obolibrary.org/obo/ERO_
# MAXO: http://purl.obolibrary.org/obo/MAXO_
# MONDO: http://purl.obolibrary.org/obo/MONDO_
# HP: http://purl.obolibrary.org/obo/HP_
# VT: http://purl.obolibrary.org/obo/VT_
# FMA: http://purl.obolibrary.org/obo/FMA_
# CLO: http://purl.obolibrary.org/obo/CLO_
# GENO: http://purl.obolibrary.org/obo/GENO_
# GO: http://purl.obolibrary.org/obo/GO_
# IAO: http://purl.obolibrary.org/obo/IAO_
# MS: http://purl.obolibrary.org/obo/MS_
# OMIABIS: http://purl.obolibrary.org/obo/OMIABIS_
# FBbi: http://purl.obolibrary.org/obo/FBbi_
# FBcv: http://purl.obolibrary.org/obo/FBcv_
# PATO: http://purl.obolibrary.org/obo/PATO_
# EFO: http://www.ebi.ac.uk/efo/EFO_
# EDAM: http://edamontology.org/
# BAO: http://www.bioassayontology.org/bao#BAO_
# SWO: http://www.ebi.ac.uk/swo/data/SWO_
# SNOMED: http://snomed.info/id/
# ENM: http://purl.enanomapper.org/onto/ENM_
# DCM: http://dicom.nema.org/resources/ontology/DCM/
# CHEMINF: http://semanticscience.org/resource/CHEMINF_
# CMPO: http://www.ebi.ac.uk/cmpo/CMPO_
# ZFA: http://purl.obolibrary.org/obo/ZFA_
# DOID: http://purl.obolibrary.org/obo/DOID_
# DUO: http://purl.obolibrary.org/obo/DUO_
# NBO: http://purl.obolibrary.org/obo/NBO_
# NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
# MESH: https://id.nlm.nih.gov/mesh/
# OMIM: https://omim.org/entry/
# rrid: https://identifiers.org/RRID:
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	comment
nf:ImagingAssayEnum#diffusionMRI	diffusionMRI	skos:exactMatch		NCIT:C20117		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#fluorescencemicroscopyassay	fluorescencemicroscopyassay	skos:exactMatch		CHMO:0000087		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#functionalMRI	functionalMRI	skos:exactMatch		NCIT:C17958		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#gelfiltrationchromatography	gelfiltrationchromatography	skos:exactMatch		CHMO:0001011		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#highcontentscreen	highcontentscreen	skos:exactMatch		EFO:0007550		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#histology	histology	skos:exactMatch		NCIT:C16681		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#immunocytochemistry	immunocytochemistry	skos:exactMatch		NCIT:C17731		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#immunofluorescence	immunofluorescence	skos:exactMatch		NCIT:C17370		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#immunohistochemistry	immunohistochemistry	skos:exactMatch		OBI:0001986		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#invivobioluminescence	invivobioluminescence	skos:exactMatch		ERO:0000651		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#laserspeckleimaging	laserspeckleimaging	skos:exactMatch		NCIT:C116492		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#liveimaging	liveimaging	skos:exactMatch		OBI:0001815		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#magneticresonanceangiography	magneticresonanceangiography	skos:exactMatch		NCIT:C190557		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#magneticresonancespectroscopy	magneticresonancespectroscopy	skos:exactMatch		NCIT:C16810		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#opticalcoherencetomography	opticalcoherencetomography	skos:exactMatch		NCIT:C20828		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#phase-contrastmicroscopy	phase-contrastmicroscopy	skos:exactMatch		NCIT:C16857		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#photograph	photograph	skos:exactMatch		NCIT:C86035		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#positronemissiontomography	positronemissiontomography	skos:exactMatch		NCIT:C17007		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#spatialtranscriptomics	spatialtranscriptomics	skos:exactMatch		EFO:0008994		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#transcranialdopplerultrasonography	transcranialdopplerultrasonography	skos:exactMatch		NCIT:C122930		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingAssayEnum#westernblot	westernblot	skos:exactMatch		MMO:0000338		skos:exactMatch	https://w3id.org/nfosi/						ImagingAssayEnum			
nf:ImagingFileFormatEnum#DICOM	DICOM	skos:exactMatch		EDAM:format_3548		skos:exactMatch	https://w3id.org/nfosi/						ImagingFileFormatEnum			
nf:ImagingFileFormatEnum#avi	avi	skos:exactMatch		EDAM:format_3990		skos:exactMatch	https://w3id.org/nfosi/						ImagingFileFormatEnum			
nf:ImagingFileFormatEnum#bmp	bmp	skos:exactMatch		EDAM:format_3592		skos:exactMatch	https://w3id.org/nfosi/						ImagingFileFormatEnum			
nf:ImagingFileFormatEnum#emf	emf	skos:exactMatch		https://www.iana.org/assignments/media-types/image/emf		skos:exactMatch	https://w3id.org/nfosi/						ImagingFileFormatEnum			
nf:ImagingFileFormatEnum#jpg	jpg	skos:exactMatch		EDAM:format_3579		skos:exactMatch	https://w3id.org/nfosi/						ImagingFileFormatEnum			
nf:ImagingFileFormatEnum#nii	nii	skos:exactMatch		EDAM:format_3549		skos:exactMatch	https://w3id.org/nfosi/						ImagingFileFormatEnum			
nf:ImagingFileFormatEnum#ome-tiff	ome-tiff	skos:exactMatch		EDAM:format_3727		skos:exactMatch	https://w3id.org/nfosi/						ImagingFileFormatEnum			
nf:ImagingFileFormatEnum#png	png	skos:exactMatch		EDAM:format_3603		skos:exactMatch	https://w3id.org/nfosi/						ImagingFileFormatEnum			
nf:ImagingFileFormatEnum#tif	tif	skos:exactMatch		EDAM:format_3591		skos:exactMatch	https://w3id.org/nfosi/						ImagingFileFormatEnum			
nf:Institution#UniversityofAuckland	UniversityofAuckland	skos:exactMatch		https://ror.org/03b94tp07		skos:exactMatch	https://w3id.org/nfosi/						Institution			
nf:License#CCBY-NC1.0	CCBY-NC1.0	skos:exactMatch		https://creativecommons.org/licenses/by-nc/1.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC2.0	CCBY-NC2.0	skos:exactMatch		https://creativecommons.org/licenses/by-nc/2.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC2.5	CCBY-NC2.5	skos:exactMatch		https://creativecommons.org/licenses/by-nc/2.5/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC3.0	CCBY-NC3.0	skos:exactMatch		https://creativecommons.org/licenses/by-nc/3.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC4.0	CCBY-NC4.0	skos:exactMatch		https://creativecommons.org/licenses/by-nc/4.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC-ND1.0	CCBY-NC-ND1.0	skos:exactMatch		https://creativecommons.org/licenses/by-nc-nd/1.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC-ND2.0	CCBY-NC-ND2.0	skos:exactMatch		https://creativecommons.org/licenses/by-nc-nd/2.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC-ND2.5	CCBY-NC-ND2.5	skos:exactMatch		https://creativecommons.org/licenses/by-nc-nd/2.5/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC-ND3.0	CCBY-NC-ND3.0	skos:exactMatch		https://creativecommons.org/licenses/by-nc-nd/3.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC-ND4.0	CCBY-NC-ND4.0	skos:exactMatch		https://creativecommons.org/licenses/by-nc-nd/4.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC-SA1.0	CCBY-NC-SA1.0	skos:exactMatch		https://creativecommons.org/licenses/by-nc-sa/1.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC-SA2.0	CCBY-NC-SA2.0	skos:exactMatch		https://creativecommons.org/licenses/by-nc-sa/2.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC-SA2.5	CCBY-NC-SA2.5	skos:exactMatch		https://creativecommons.org/licenses/by-nc-sa/2.5/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC-SA3.0	CCBY-NC-SA3.0	skos:exactMatch		https://creativecommons.org/licenses/by-nc-sa/3.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-NC-SA4.0	CCBY-NC-SA4.0	skos:exactMatch		https://creativecommons.org/licenses/by-nc-sa/4.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-ND1.0	CCBY-ND1.0	skos:exactMatch		https://creativecommons.org/licenses/by-nd/1.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-ND2.0	CCBY-ND2.0	skos:exactMatch		https://creativecommons.org/licenses/by-nd/2.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-ND2.5	CCBY-ND2.5	skos:exactMatch		https://creativecommons.org/licenses/by-nd/2.5/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-ND3.0	CCBY-ND3.0	skos:exactMatch		https://creativecommons.org/licenses/by-nd/3.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-ND4.0	CCBY-ND4.0	skos:exactMatch		https://creativecommons.org/licenses/by-nd/4.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-SA1.0	CCBY-SA1.0	skos:exactMatch		https://creativecommons.org/licenses/by-sa/1.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-SA2.0	CCBY-SA2.0	skos:exactMatch		https://creativecommons.org/licenses/by-sa/2.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-SA2.5	CCBY-SA2.5	skos:exactMatch		https://creativecommons.org/licenses/by-sa/2.5/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-SA3.0	CCBY-SA3.0	skos:exactMatch		https://creativecommons.org/licenses/by-sa/3.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CCBY-SA4.0	CCBY-SA4.0	skos:exactMatch		https://creativecommons.org/licenses/by-sa/4.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CC-BY1.0	CC-BY1.0	skos:exactMatch		https://creativecommons.org/licenses/by/1.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CC-BY2.0	CC-BY2.0	skos:exactMatch		https://creativecommons.org/licenses/by/2.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CC-BY2.5	CC-BY2.5	skos:exactMatch		https://creativecommons.org/licenses/by/2.5/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CC-BY3.0	CC-BY3.0	skos:exactMatch		https://creativecommons.org/licenses/by/3.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CC-BY4.0	CC-BY4.0	skos:exactMatch		https://creativecommons.org/licenses/by/4.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#CC01.0	CC01.0	skos:exactMatch		https://creativecommons.org/publicdomain/zero/1.0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#ODC-BY1.0	ODC-BY1.0	skos:exactMatch		https://opendatacommons.org/licenses/by/1-0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#ODC-ODbL1.0	ODC-ODbL1.0	skos:exactMatch		https://opendatacommons.org/licenses/odbl/1-0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:License#ODC-PDDL1.0	ODC-PDDL1.0	skos:exactMatch		https://opendatacommons.org/licenses/pddl/1-0/		skos:exactMatch	https://w3id.org/nfosi/						License			
nf:ManifestationEnum#Melanoma	Melanoma	skos:exactMatch		NCIT:C3224		skos:exactMatch	https://w3id.org/nfosi/						ManifestationEnum			
nf:MassSpecFileFormatEnum#msf	msf	skos:exactMatch		EDAM:format_3702		skos:exactMatch	https://w3id.org/nfosi/						MassSpecFileFormatEnum			
nf:MassSpecFileFormatEnum#mzML	mzML	skos:exactMatch		EDAM:format_3244		skos:exactMatch	https://w3id.org/nfosi/						MassSpecFileFormatEnum			
nf:MassSpecFileFormatEnum#raw	raw	skos:exactMatch		EDAM:format_3712		skos:exactMatch	https://w3id.org/nfosi/						MassSpecFileFormatEnum			
nf:MassSpectrometryAssayEnum#FTIRspectroscopy	FTIRspectroscopy	skos:exactMatch		CHMO:0000636		skos:exactMatch	https://w3id.org/nfosi/						MassSpectrometryAssayEnum			
nf:MassSpectrometryAssayEnum#MudPIT	MudPIT	skos:exactMatch		MI:0658		skos:exactMatch	https://w3id.org/nfosi/						MassSpectrometryAssayEnum			
nf:MassSpectrometryAssayEnum#RPPA	RPPA	skos:exactMatch		BAO:0010030		skos:exactMatch	https://w3id.org/nfosi/						MassSpectrometryAssayEnum			
nf:MassSpectrometryAssayEnum#TMTquantitation	TMTquantitation	skos:exactMatch		ERO:0002175		skos:exactMatch	https://w3id.org/nfosi/						MassSpectrometryAssayEnum			
nf:MassSpectrometryAssayEnum#high-performanceliquidchromatography/tandemmassspectrometry	high-performanceliquidchromatography/tandemmassspectrometry	skos:exactMatch		NCIT:C120691		skos:exactMatch	https://w3id.org/nfosi/						MassSpectrometryAssayEnum			
nf:MassSpectrometryAssayEnum#labelfreemassspectrometry	labelfreemassspectrometry	skos:exactMatch		ERO:0000708		skos:exactMatch	https://w3id.org/nfosi/						MassSpectrometryAssayEnum			
nf:MassSpectrometryAssayEnum#liquidchromatography-electrochemicaldetection	liquidchromatography-electrochemicaldetection	skos:exactMatch		CHMO:0001746		skos:exactMatch	https://w3id.org/nfosi/						MassSpectrometryAssayEnum			
nf:MassSpectrometryAssayEnum#liquidchromatography/massspectrometry	liquidchromatography/massspectrometry	skos:exactMatch		NCIT:C18475		skos:exactMatch	https://w3id.org/nfosi/						MassSpectrometryAssayEnum			
nf:MassSpectrometryAssayEnum#liquidchromatography/tandemmassspectrometry	liquidchromatography/tandemmassspectrometry	skos:exactMatch		NCIT:C122168		skos:exactMatch	https://w3id.org/nfosi/						MassSpectrometryAssayEnum			
nf:MassSpectrometryAssayEnum#massspectrometry	massspectrometry	skos:exactMatch		ERO:0000708		skos:exactMatch	https://w3id.org/nfosi/						MassSpectrometryAssayEnum			
nf:MassSpectrometryAssayEnum#ultrahigh-performanceliquidchromatography/tandemmassspectrometry	ultrahigh-performanceliquidchromatography/tandemmassspectrometry	skos:exactMatch		NCIT:C122176		skos:exactMatch	https://w3id.org/nfosi/						MassSpectrometryAssayEnum			
nf:MassSpectrometryPlatformEnum#QExativeHF	QExativeHF	skos:exactMatch		MS:10025223		skos:exactMatch	https://w3id.org/nfosi/						MassSpectrometryPlatformEnum			
nf:Measurement#bodyweight	bodyweight	skos:exactMatch		EFO:0004338		skos:exactMatch	https://w3id.org/nfosi/						Measurement			
nf:Measurement#braingrowthmeasurement	braingrowthmeasurement	skos:exactMatch		EFO:0009326		skos:exactMatch	https://w3id.org/nfosi/						Measurement			
nf:Measurement#brainvolumemeasurement	brainvolumemeasurement	skos:exactMatch		EFO:0006930		skos:exactMatch	https://w3id.org/nfosi/						Measurement			
nf:Measurement#clinicallaboratorymeasurement	clinicallaboratorymeasurement	skos:exactMatch		EFO:0004297		skos:exactMatch	https://w3id.org/nfosi/						Measurement			
nf:Measurement#cognitivefunctionmeasurement	cognitivefunctionmeasurement	skos:exactMatch		EFO:0008354		skos:exactMatch	https://w3id.org/nfosi/						Measurement			
nf:Measurement#gaitmeasurement	gaitmeasurement	skos:exactMatch		EFO:0007680		skos:exactMatch	https://w3id.org/nfosi/						Measurement			
nf:Measurement#motordevelopmentmeasurement	motordevelopmentmeasurement	skos:exactMatch		EFO:0008237		skos:exactMatch	https://w3id.org/nfosi/						Measurement			
nf:Measurement#painmeasurement	painmeasurement	skos:exactMatch		EFO:0010639		skos:exactMatch	https://w3id.org/nfosi/						Measurement			
nf:MetadataEnum#imagemetadata	imagemetadata	skos:exactMatch		EDAM:data_3546		skos:exactMatch	https://w3id.org/nfosi/						MetadataEnum			
nf:MetadataEnum#workflowmetadata	workflowmetadata	skos:exactMatch		EDAM:data_0949		skos:exactMatch	https://w3id.org/nfosi/						MetadataEnum			
nf:NF1GliomaTypeEnum#Highgradeglioma(anylocation)	Highgradeglioma(anylocation)	skos:exactMatch		NCIT:C4822		skos:exactMatch	https://w3id.org/nfosi/						NF1GliomaTypeEnum			
nf:NF1GliomaTypeEnum#Non-opticpathwaylowgradeglioma	Non-opticpathwaylowgradeglioma	skos:exactMatch		NCIT:C132067		skos:exactMatch	https://w3id.org/nfosi/						NF1GliomaTypeEnum			
nf:OrganEnum#BursaOfFabricius	BursaOfFabricius	skos:exactMatch		NCIT:C111141		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#adrenalgland	adrenalgland	skos:exactMatch		BTO:0000047		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#blood	blood	skos:exactMatch		BTO:0000089		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#bonemarrow	bonemarrow	skos:exactMatch		BTO:0000141		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#brain	brain	skos:exactMatch		BTO:0000142		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#breast	breast	skos:exactMatch		BTO:0000149		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#colon	colon	skos:exactMatch		BTO:0000269		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#eye	eye	skos:exactMatch		NCIT:C12401		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#innerear	innerear	skos:exactMatch		UBERON:0001846		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#kidney	kidney	skos:exactMatch		NCIT:C12415		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#lung	lung	skos:exactMatch		BTO:0000763		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#lymphnode	lymphnode	skos:exactMatch		NCIT:C12745		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#mammarygland	mammarygland	skos:exactMatch		UBERON:0001911		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#nerves	nerves	skos:exactMatch		BTO:0000925		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#nose	nose	skos:exactMatch		NCIT:C12756		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#ovary	ovary	skos:exactMatch		BTO:0000975		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#pancreas	pancreas	skos:exactMatch		BTO:0000988		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#placenta	placenta	skos:exactMatch		BTO:0001078		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#prostate	prostate	skos:exactMatch		FMA:9600		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#skin	skin	skos:exactMatch		BTO:0001253		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#smoothmuscle	smoothmuscle	skos:exactMatch		BTO:0001260		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#spleen	spleen	skos:exactMatch		BTO:0001281		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#thymus	thymus	skos:exactMatch		BTO:0001374		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganEnum#tonsil	tonsil	skos:exactMatch		BTO:0001387		skos:exactMatch	https://w3id.org/nfosi/						OrganEnum			
nf:OrganismSubstance#mucus	mucus	skos:exactMatch		UBERON:0000912		skos:exactMatch	https://w3id.org/nfosi/						OrganismSubstance			
nf:OrganismSubstance#saliva	saliva	skos:exactMatch		NCIT:C13275		skos:exactMatch	https://w3id.org/nfosi/						OrganismSubstance			
nf:OrganismSubstance#stool	stool	skos:exactMatch		UBERON:0001988		skos:exactMatch	https://w3id.org/nfosi/						OrganismSubstance			
nf:OrganismSubstance#sweat	sweat	skos:exactMatch		UBERON:0001089		skos:exactMatch	https://w3id.org/nfosi/						OrganismSubstance			
nf:OrganismSubstance#urine	urine	skos:exactMatch		UBERON:0001088		skos:exactMatch	https://w3id.org/nfosi/						OrganismSubstance			
nf:OtherFileFormatEnum#MPEG-4	MPEG-4	skos:exactMatch		EDAM:format_3997		skos:exactMatch	https://w3id.org/nfosi/						OtherFileFormatEnum			
nf:OtherFileFormatEnum#ab1	ab1	skos:exactMatch		EDAM:format_3000		skos:exactMatch	https://w3id.org/nfosi/						OtherFileFormatEnum			
nf:OtherFileFormatEnum#fcs	fcs	skos:exactMatch		OBI:0000327		skos:exactMatch	https://w3id.org/nfosi/						OtherFileFormatEnum			
nf:OtherFileFormatEnum#gb	gb	skos:exactMatch		EDAM:format_1936		skos:exactMatch	https://w3id.org/nfosi/						OtherFileFormatEnum			
nf:OtherFileFormatEnum#h5	h5	skos:exactMatch		EDAM:format_3590		skos:exactMatch	https://w3id.org/nfosi/						OtherFileFormatEnum			
nf:OtherFileFormatEnum#hdf5	hdf5	skos:exactMatch		EDAM:format_3590		skos:exactMatch	https://w3id.org/nfosi/						OtherFileFormatEnum			
nf:OtherFileFormatEnum#rmd	rmd	skos:exactMatch		EDAM:format_4000		skos:exactMatch	https://w3id.org/nfosi/						OtherFileFormatEnum			
nf:OtherFileFormatEnum#sdf	sdf	skos:exactMatch		EDAM:format_3814		skos:exactMatch	https://w3id.org/nfosi/						OtherFileFormatEnum			
nf:OtherFileFormatEnum#sif	sif	skos:exactMatch		EDAM:format_3619		skos:exactMatch	https://w3id.org/nfosi/						OtherFileFormatEnum			
nf:OtherFileFormatEnum#svg	svg	skos:exactMatch		EDAM:format_3604		skos:exactMatch	https://w3id.org/nfosi/						OtherFileFormatEnum			
nf:OtherPlatformEnum#Caliper	Caliper	skos:exactMatch		SNOMED:44056008		skos:exactMatch	https://w3id.org/nfosi/						OtherPlatformEnum			
nf:OtherPlatformEnum#Scale	Scale	skos:exactMatch		MMO:0000217		skos:exactMatch	https://w3id.org/nfosi/						OtherPlatformEnum			
nf:ProteinExtractSourceEnum#celllysate	celllysate	skos:exactMatch		OBI:1000036		skos:exactMatch	https://w3id.org/nfosi/						ProteinExtractSourceEnum			
nf:ProteinExtractSourceEnum#cytoplasm	cytoplasm	skos:exactMatch		NCIT:C13226		skos:exactMatch	https://w3id.org/nfosi/						ProteinExtractSourceEnum			
nf:ProteinExtractSourceEnum#nuclearextract	nuclearextract	skos:exactMatch		NCIT:C19832		skos:exactMatch	https://w3id.org/nfosi/						ProteinExtractSourceEnum			
nf:RadiationTypeEnum#Craniospinal	Craniospinal	skos:exactMatch		NCIT:C116437		skos:exactMatch	https://w3id.org/nfosi/						RadiationTypeEnum			
nf:RadiationTypeEnum#Focal	Focal	skos:exactMatch		NCIT:C201542		skos:exactMatch	https://w3id.org/nfosi/						RadiationTypeEnum			
nf:RadiationTypeEnum#None	None	skos:exactMatch		NCIT:C41132		skos:exactMatch	https://w3id.org/nfosi/						RadiationTypeEnum			
nf:Resource#metadata	metadata	skos:exactMatch		NCIT:C52095		skos:exactMatch	https://w3id.org/nfosi/						Resource			
nf:Resource#protocol	protocol	skos:exactMatch		OBI:0000272		skos:exactMatch	https://w3id.org/nfosi/						Resource			
nf:Resource#report	report	skos:exactMatch		IAO:0000088		skos:exactMatch	https://w3id.org/nfosi/						Resource			
nf:Resource#weblink	weblink	skos:exactMatch		NCIT:C42743		skos:exactMatch	https://w3id.org/nfosi/						Resource			
nf:RunTypeEnum#pairedEnd	pairedEnd	skos:exactMatch		OBI:0001852		skos:exactMatch	https://w3id.org/nfosi/						RunTypeEnum			
nf:ScriptFileFormatEnum#MATLABscript	MATLABscript	skos:exactMatch		EDAM:format_4007		skos:exactMatch	https://w3id.org/nfosi/						ScriptFileFormatEnum			
nf:ScriptFileFormatEnum#Pythonscript	Pythonscript	skos:exactMatch		EDAM:format_3996		skos:exactMatch	https://w3id.org/nfosi/						ScriptFileFormatEnum			
nf:ScriptFileFormatEnum#Rscript	Rscript	skos:exactMatch		EDAM:format_3999		skos:exactMatch	https://w3id.org/nfosi/						ScriptFileFormatEnum			
nf:SequencingAssayEnum#ATAC-seq	ATAC-seq	skos:exactMatch		OBI:0002039		skos:exactMatch	https://w3id.org/nfosi/						SequencingAssayEnum			
nf:SequencingAssayEnum#CAPP-seq	CAPP-seq	skos:exactMatch		EFO:0008672		skos:exactMatch	https://w3id.org/nfosi/						SequencingAssayEnum			
nf:SequencingAssayEnum#ChIP-seq	ChIP-seq	skos:exactMatch		OBI:0000716		skos:exactMatch	https://w3id.org/nfosi/						SequencingAssayEnum			
nf:SequencingAssayEnum#HI-C	HI-C	skos:exactMatch		EFO:0007693		skos:exactMatch	https://w3id.org/nfosi/						SequencingAssayEnum			
nf:SequencingAssayEnum#NOMe-seq	NOMe-seq	skos:exactMatch		NCIT:C106053		skos:exactMatch	https://w3id.org/nfosi/						SequencingAssayEnum			
nf:SequencingAssayEnum#RNAarray	RNAarray	skos:exactMatch		OBI:0001463		skos:exactMatch	https://w3id.org/nfosi/						SequencingAssayEnum			
